entry_id,cluster,state_label,original_text
1531,1,Strategic Orientation & Ordeal (전략적 오리엔테이션 및 오딜),"Now a close friend of mine had a good practice in Milwaukee. One of his patients was an Italian man who finally broke down and told my friend, “I came from the old country with my wife. Every time I come home, she’s been gossiping all day. I have to fix my own dinner. I have to do the laundry. I have to do all the housework.” My friend asked, “From what part of Italy do you come?” He said a certain part. “Where does your wife come from?” He said a certain part. My friend said, “You come from a part of Italy where you’re taught to treat your wife with kindness. Your wife comes from a part of Italy where if a husband loves her, he shows it by beating up on her. When you go home, if there’s no dinner, you spank your wife hard and tell her, “I want my dinner when I come home.” It turned out to be the best response because she had learned from infancy on that a man beats his wife because that’s the way of showing love."
1531,1,Strategic Orientation & Ordeal (전략적 오리엔테이션 및 오딜),"Now a close friend of mine had a good practice in Milwaukee. One of his patients was an Italian man who finally broke down and told my friend, “I came from the old country with my wife. Every time I come home, she’s been gossiping all day. I have to fix my own dinner. I have to do the laundry. I have to do all the housework.” My friend asked, “From what part of Italy do you come?” He said a certain part. “Where does your wife come from?” He said a certain part. My friend said, “You come from a part of Italy where you’re taught to treat your wife with kindness. Your wife comes from a part of Italy where if a husband loves her, he shows it by beating up on her. When you go home, if there’s no dinner, you spank your wife hard and tell her, “I want my dinner when I come home.” It turned out to be the best response because she had learned from infancy on that a man beats his wife because that’s the way of showing love."
1531,1,Strategic Orientation & Ordeal (전략적 오리엔테이션 및 오딜),"Now a close friend of mine had a good practice in Milwaukee. One of his patients was an Italian man who finally broke down and told my friend, “I came from the old country with my wife. Every time I come home, she’s been gossiping all day. I have to fix my own dinner. I have to do the laundry. I have to do all the housework.” My friend asked, “From what part of Italy do you come?” He said a certain part. “Where does your wife come from?” He said a certain part. My friend said, “You come from a part of Italy where you’re taught to treat your wife with kindness. Your wife comes from a part of Italy where if a husband loves her, he shows it by beating up on her. When you go home, if there’s no dinner, you spank your wife hard and tell her, “I want my dinner when I come home.” It turned out to be the best response because she had learned from infancy on that a man beats his wife because that’s the way of showing love."
1531,1,Strategic Orientation & Ordeal (전략적 오리엔테이션 및 오딜),"Now a close friend of mine had a good practice in Milwaukee. One of his patients was an Italian man who finally broke down and told my friend, “I came from the old country with my wife. Every time I come home, she’s been gossiping all day. I have to fix my own dinner. I have to do the laundry. I have to do all the housework.” My friend asked, “From what part of Italy do you come?” He said a certain part. “Where does your wife come from?” He said a certain part. My friend said, “You come from a part of Italy where you’re taught to treat your wife with kindness. Your wife comes from a part of Italy where if a husband loves her, he shows it by beating up on her. When you go home, if there’s no dinner, you spank your wife hard and tell her, “I want my dinner when I come home.” It turned out to be the best response because she had learned from infancy on that a man beats his wife because that’s the way of showing love."
1531,1,Strategic Orientation & Ordeal (전략적 오리엔테이션 및 오딜),"Now a close friend of mine had a good practice in Milwaukee. One of his patients was an Italian man who finally broke down and told my friend, “I came from the old country with my wife. Every time I come home, she’s been gossiping all day. I have to fix my own dinner. I have to do the laundry. I have to do all the housework.” My friend asked, “From what part of Italy do you come?” He said a certain part. “Where does your wife come from?” He said a certain part. My friend said, “You come from a part of Italy where you’re taught to treat your wife with kindness. Your wife comes from a part of Italy where if a husband loves her, he shows it by beating up on her. When you go home, if there’s no dinner, you spank your wife hard and tell her, “I want my dinner when I come home.” It turned out to be the best response because she had learned from infancy on that a man beats his wife because that’s the way of showing love."
1531,1,Strategic Orientation & Ordeal (전략적 오리엔테이션 및 오딜),"Now a close friend of mine had a good practice in Milwaukee. One of his patients was an Italian man who finally broke down and told my friend, “I came from the old country with my wife. Every time I come home, she’s been gossiping all day. I have to fix my own dinner. I have to do the laundry. I have to do all the housework.” My friend asked, “From what part of Italy do you come?” He said a certain part. “Where does your wife come from?” He said a certain part. My friend said, “You come from a part of Italy where you’re taught to treat your wife with kindness. Your wife comes from a part of Italy where if a husband loves her, he shows it by beating up on her. When you go home, if there’s no dinner, you spank your wife hard and tell her, “I want my dinner when I come home.” It turned out to be the best response because she had learned from infancy on that a man beats his wife because that’s the way of showing love."
1531,1,Strategic Orientation & Ordeal (전략적 오리엔테이션 및 오딜),"Now a close friend of mine had a good practice in Milwaukee. One of his patients was an Italian man who finally broke down and told my friend, “I came from the old country with my wife. Every time I come home, she’s been gossiping all day. I have to fix my own dinner. I have to do the laundry. I have to do all the housework.” My friend asked, “From what part of Italy do you come?” He said a certain part. “Where does your wife come from?” He said a certain part. My friend said, “You come from a part of Italy where you’re taught to treat your wife with kindness. Your wife comes from a part of Italy where if a husband loves her, he shows it by beating up on her. When you go home, if there’s no dinner, you spank your wife hard and tell her, “I want my dinner when I come home.” It turned out to be the best response because she had learned from infancy on that a man beats his wife because that’s the way of showing love."
1531,1,Strategic Orientation & Ordeal (전략적 오리엔테이션 및 오딜),"Now a close friend of mine had a good practice in Milwaukee. One of his patients was an Italian man who finally broke down and told my friend, “I came from the old country with my wife. Every time I come home, she’s been gossiping all day. I have to fix my own dinner. I have to do the laundry. I have to do all the housework.” My friend asked, “From what part of Italy do you come?” He said a certain part. “Where does your wife come from?” He said a certain part. My friend said, “You come from a part of Italy where you’re taught to treat your wife with kindness. Your wife comes from a part of Italy where if a husband loves her, he shows it by beating up on her. When you go home, if there’s no dinner, you spank your wife hard and tell her, “I want my dinner when I come home.” It turned out to be the best response because she had learned from infancy on that a man beats his wife because that’s the way of showing love."
1532,3,Induction & Reframing (유도 및 재구조화),"With Rosa, she’s got her own individuality that she holds apart from men. It’s a learning that has to do with defiance, making men prove that they’re stronger. So you’ve got to prove it."
1532,3,Induction & Reframing (유도 및 재구조화),"With Rosa, she’s got her own individuality that she holds apart from men. It’s a learning that has to do with defiance, making men prove that they’re stronger. So you’ve got to prove it."
1532,3,Induction & Reframing (유도 및 재구조화),"With Rosa, she’s got her own individuality that she holds apart from men. It’s a learning that has to do with defiance, making men prove that they’re stronger. So you’ve got to prove it."
1532,3,Induction & Reframing (유도 및 재구조화),"With Rosa, she’s got her own individuality that she holds apart from men. It’s a learning that has to do with defiance, making men prove that they’re stronger. So you’ve got to prove it."
1532,3,Induction & Reframing (유도 및 재구조화),"With Rosa, she’s got her own individuality that she holds apart from men. It’s a learning that has to do with defiance, making men prove that they’re stronger. So you’ve got to prove it."
1532,3,Induction & Reframing (유도 및 재구조화),"With Rosa, she’s got her own individuality that she holds apart from men. It’s a learning that has to do with defiance, making men prove that they’re stronger. So you’ve got to prove it."
1532,3,Induction & Reframing (유도 및 재구조화),"With Rosa, she’s got her own individuality that she holds apart from men. It’s a learning that has to do with defiance, making men prove that they’re stronger. So you’ve got to prove it."
1532,3,Induction & Reframing (유도 및 재구조화),"With Rosa, she’s got her own individuality that she holds apart from men. It’s a learning that has to do with defiance, making men prove that they’re stronger. So you’ve got to prove it."
1533,4,Unconscious Validation (무의식적 검증),"He wants to know if you have the right kind of strength and that means a fight. Are you meek and mild as you should be, or are you strong and combative as you should be?"
1533,4,Unconscious Validation (무의식적 검증),"He wants to know if you have the right kind of strength and that means a fight. Are you meek and mild as you should be, or are you strong and combative as you should be?"
1533,4,Unconscious Validation (무의식적 검증),"He wants to know if you have the right kind of strength and that means a fight. Are you meek and mild as you should be, or are you strong and combative as you should be?"
1534,1,Strategic Orientation & Ordeal (전략적 오리엔테이션 및 오딜),"A young Greek doctor had been married, I think, three times. He married an American girl each time. He came from a matriarchal part of Greece. His mother told him each time he got married, “After you’ve been with that girl for a few months, I’ll get you a divorce, then you’ll get engaged to another girl.” He told me about it. I listened to both of them. I listened to his mother. I let his mother tell me what a good bridegroom should do. He should go on the honeymoon with his mother and leave his bride at home. And his bride should be his mother’s slave. I led her out on a limb and then told her, her son was an American. He had the right to marry the kind of girl he wanted, and that she was living in America and she could not make a slave out of his wife. The son was standing there looking, and his mother broke into Greek. It horrified him because he didn’t know his mother knew that kind of language."
1534,1,Strategic Orientation & Ordeal (전략적 오리엔테이션 및 오딜),"A young Greek doctor had been married, I think, three times. He married an American girl each time. He came from a matriarchal part of Greece. His mother told him each time he got married, “After you’ve been with that girl for a few months, I’ll get you a divorce, then you’ll get engaged to another girl.” He told me about it. I listened to both of them. I listened to his mother. I let his mother tell me what a good bridegroom should do. He should go on the honeymoon with his mother and leave his bride at home. And his bride should be his mother’s slave. I led her out on a limb and then told her, her son was an American. He had the right to marry the kind of girl he wanted, and that she was living in America and she could not make a slave out of his wife. The son was standing there looking, and his mother broke into Greek. It horrified him because he didn’t know his mother knew that kind of language."
1534,1,Strategic Orientation & Ordeal (전략적 오리엔테이션 및 오딜),"A young Greek doctor had been married, I think, three times. He married an American girl each time. He came from a matriarchal part of Greece. His mother told him each time he got married, “After you’ve been with that girl for a few months, I’ll get you a divorce, then you’ll get engaged to another girl.” He told me about it. I listened to both of them. I listened to his mother. I let his mother tell me what a good bridegroom should do. He should go on the honeymoon with his mother and leave his bride at home. And his bride should be his mother’s slave. I led her out on a limb and then told her, her son was an American. He had the right to marry the kind of girl he wanted, and that she was living in America and she could not make a slave out of his wife. The son was standing there looking, and his mother broke into Greek. It horrified him because he didn’t know his mother knew that kind of language."
1534,1,Strategic Orientation & Ordeal (전략적 오리엔테이션 및 오딜),"A young Greek doctor had been married, I think, three times. He married an American girl each time. He came from a matriarchal part of Greece. His mother told him each time he got married, “After you’ve been with that girl for a few months, I’ll get you a divorce, then you’ll get engaged to another girl.” He told me about it. I listened to both of them. I listened to his mother. I let his mother tell me what a good bridegroom should do. He should go on the honeymoon with his mother and leave his bride at home. And his bride should be his mother’s slave. I led her out on a limb and then told her, her son was an American. He had the right to marry the kind of girl he wanted, and that she was living in America and she could not make a slave out of his wife. The son was standing there looking, and his mother broke into Greek. It horrified him because he didn’t know his mother knew that kind of language."
1534,1,Strategic Orientation & Ordeal (전략적 오리엔테이션 및 오딜),"A young Greek doctor had been married, I think, three times. He married an American girl each time. He came from a matriarchal part of Greece. His mother told him each time he got married, “After you’ve been with that girl for a few months, I’ll get you a divorce, then you’ll get engaged to another girl.” He told me about it. I listened to both of them. I listened to his mother. I let his mother tell me what a good bridegroom should do. He should go on the honeymoon with his mother and leave his bride at home. And his bride should be his mother’s slave. I led her out on a limb and then told her, her son was an American. He had the right to marry the kind of girl he wanted, and that she was living in America and she could not make a slave out of his wife. The son was standing there looking, and his mother broke into Greek. It horrified him because he didn’t know his mother knew that kind of language."
1534,1,Strategic Orientation & Ordeal (전략적 오리엔테이션 및 오딜),"A young Greek doctor had been married, I think, three times. He married an American girl each time. He came from a matriarchal part of Greece. His mother told him each time he got married, “After you’ve been with that girl for a few months, I’ll get you a divorce, then you’ll get engaged to another girl.” He told me about it. I listened to both of them. I listened to his mother. I let his mother tell me what a good bridegroom should do. He should go on the honeymoon with his mother and leave his bride at home. And his bride should be his mother’s slave. I led her out on a limb and then told her, her son was an American. He had the right to marry the kind of girl he wanted, and that she was living in America and she could not make a slave out of his wife. The son was standing there looking, and his mother broke into Greek. It horrified him because he didn’t know his mother knew that kind of language."
1534,1,Strategic Orientation & Ordeal (전략적 오리엔테이션 및 오딜),"A young Greek doctor had been married, I think, three times. He married an American girl each time. He came from a matriarchal part of Greece. His mother told him each time he got married, “After you’ve been with that girl for a few months, I’ll get you a divorce, then you’ll get engaged to another girl.” He told me about it. I listened to both of them. I listened to his mother. I let his mother tell me what a good bridegroom should do. He should go on the honeymoon with his mother and leave his bride at home. And his bride should be his mother’s slave. I led her out on a limb and then told her, her son was an American. He had the right to marry the kind of girl he wanted, and that she was living in America and she could not make a slave out of his wife. The son was standing there looking, and his mother broke into Greek. It horrified him because he didn’t know his mother knew that kind of language."
1534,1,Strategic Orientation & Ordeal (전략적 오리엔테이션 및 오딜),"A young Greek doctor had been married, I think, three times. He married an American girl each time. He came from a matriarchal part of Greece. His mother told him each time he got married, “After you’ve been with that girl for a few months, I’ll get you a divorce, then you’ll get engaged to another girl.” He told me about it. I listened to both of them. I listened to his mother. I let his mother tell me what a good bridegroom should do. He should go on the honeymoon with his mother and leave his bride at home. And his bride should be his mother’s slave. I led her out on a limb and then told her, her son was an American. He had the right to marry the kind of girl he wanted, and that she was living in America and she could not make a slave out of his wife. The son was standing there looking, and his mother broke into Greek. It horrified him because he didn’t know his mother knew that kind of language."
1534,1,Strategic Orientation & Ordeal (전략적 오리엔테이션 및 오딜),"A young Greek doctor had been married, I think, three times. He married an American girl each time. He came from a matriarchal part of Greece. His mother told him each time he got married, “After you’ve been with that girl for a few months, I’ll get you a divorce, then you’ll get engaged to another girl.” He told me about it. I listened to both of them. I listened to his mother. I let his mother tell me what a good bridegroom should do. He should go on the honeymoon with his mother and leave his bride at home. And his bride should be his mother’s slave. I led her out on a limb and then told her, her son was an American. He had the right to marry the kind of girl he wanted, and that she was living in America and she could not make a slave out of his wife. The son was standing there looking, and his mother broke into Greek. It horrified him because he didn’t know his mother knew that kind of language."
1534,1,Strategic Orientation & Ordeal (전략적 오리엔테이션 및 오딜),"A young Greek doctor had been married, I think, three times. He married an American girl each time. He came from a matriarchal part of Greece. His mother told him each time he got married, “After you’ve been with that girl for a few months, I’ll get you a divorce, then you’ll get engaged to another girl.” He told me about it. I listened to both of them. I listened to his mother. I let his mother tell me what a good bridegroom should do. He should go on the honeymoon with his mother and leave his bride at home. And his bride should be his mother’s slave. I led her out on a limb and then told her, her son was an American. He had the right to marry the kind of girl he wanted, and that she was living in America and she could not make a slave out of his wife. The son was standing there looking, and his mother broke into Greek. It horrified him because he didn’t know his mother knew that kind of language."
1534,1,Strategic Orientation & Ordeal (전략적 오리엔테이션 및 오딜),"A young Greek doctor had been married, I think, three times. He married an American girl each time. He came from a matriarchal part of Greece. His mother told him each time he got married, “After you’ve been with that girl for a few months, I’ll get you a divorce, then you’ll get engaged to another girl.” He told me about it. I listened to both of them. I listened to his mother. I let his mother tell me what a good bridegroom should do. He should go on the honeymoon with his mother and leave his bride at home. And his bride should be his mother’s slave. I led her out on a limb and then told her, her son was an American. He had the right to marry the kind of girl he wanted, and that she was living in America and she could not make a slave out of his wife. The son was standing there looking, and his mother broke into Greek. It horrified him because he didn’t know his mother knew that kind of language."
1534,1,Strategic Orientation & Ordeal (전략적 오리엔테이션 및 오딜),"A young Greek doctor had been married, I think, three times. He married an American girl each time. He came from a matriarchal part of Greece. His mother told him each time he got married, “After you’ve been with that girl for a few months, I’ll get you a divorce, then you’ll get engaged to another girl.” He told me about it. I listened to both of them. I listened to his mother. I let his mother tell me what a good bridegroom should do. He should go on the honeymoon with his mother and leave his bride at home. And his bride should be his mother’s slave. I led her out on a limb and then told her, her son was an American. He had the right to marry the kind of girl he wanted, and that she was living in America and she could not make a slave out of his wife. The son was standing there looking, and his mother broke into Greek. It horrified him because he didn’t know his mother knew that kind of language."
1534,1,Strategic Orientation & Ordeal (전략적 오리엔테이션 및 오딜),"A young Greek doctor had been married, I think, three times. He married an American girl each time. He came from a matriarchal part of Greece. His mother told him each time he got married, “After you’ve been with that girl for a few months, I’ll get you a divorce, then you’ll get engaged to another girl.” He told me about it. I listened to both of them. I listened to his mother. I let his mother tell me what a good bridegroom should do. He should go on the honeymoon with his mother and leave his bride at home. And his bride should be his mother’s slave. I led her out on a limb and then told her, her son was an American. He had the right to marry the kind of girl he wanted, and that she was living in America and she could not make a slave out of his wife. The son was standing there looking, and his mother broke into Greek. It horrified him because he didn’t know his mother knew that kind of language."
1534,1,Strategic Orientation & Ordeal (전략적 오리엔테이션 및 오딜),"A young Greek doctor had been married, I think, three times. He married an American girl each time. He came from a matriarchal part of Greece. His mother told him each time he got married, “After you’ve been with that girl for a few months, I’ll get you a divorce, then you’ll get engaged to another girl.” He told me about it. I listened to both of them. I listened to his mother. I let his mother tell me what a good bridegroom should do. He should go on the honeymoon with his mother and leave his bride at home. And his bride should be his mother’s slave. I led her out on a limb and then told her, her son was an American. He had the right to marry the kind of girl he wanted, and that she was living in America and she could not make a slave out of his wife. The son was standing there looking, and his mother broke into Greek. It horrified him because he didn’t know his mother knew that kind of language."
1534,1,Strategic Orientation & Ordeal (전략적 오리엔테이션 및 오딜),"A young Greek doctor had been married, I think, three times. He married an American girl each time. He came from a matriarchal part of Greece. His mother told him each time he got married, “After you’ve been with that girl for a few months, I’ll get you a divorce, then you’ll get engaged to another girl.” He told me about it. I listened to both of them. I listened to his mother. I let his mother tell me what a good bridegroom should do. He should go on the honeymoon with his mother and leave his bride at home. And his bride should be his mother’s slave. I led her out on a limb and then told her, her son was an American. He had the right to marry the kind of girl he wanted, and that she was living in America and she could not make a slave out of his wife. The son was standing there looking, and his mother broke into Greek. It horrified him because he didn’t know his mother knew that kind of language."
1534,1,Strategic Orientation & Ordeal (전략적 오리엔테이션 및 오딜),"A young Greek doctor had been married, I think, three times. He married an American girl each time. He came from a matriarchal part of Greece. His mother told him each time he got married, “After you’ve been with that girl for a few months, I’ll get you a divorce, then you’ll get engaged to another girl.” He told me about it. I listened to both of them. I listened to his mother. I let his mother tell me what a good bridegroom should do. He should go on the honeymoon with his mother and leave his bride at home. And his bride should be his mother’s slave. I led her out on a limb and then told her, her son was an American. He had the right to marry the kind of girl he wanted, and that she was living in America and she could not make a slave out of his wife. The son was standing there looking, and his mother broke into Greek. It horrified him because he didn’t know his mother knew that kind of language."
1534,1,Strategic Orientation & Ordeal (전략적 오리엔테이션 및 오딜),"A young Greek doctor had been married, I think, three times. He married an American girl each time. He came from a matriarchal part of Greece. His mother told him each time he got married, “After you’ve been with that girl for a few months, I’ll get you a divorce, then you’ll get engaged to another girl.” He told me about it. I listened to both of them. I listened to his mother. I let his mother tell me what a good bridegroom should do. He should go on the honeymoon with his mother and leave his bride at home. And his bride should be his mother’s slave. I led her out on a limb and then told her, her son was an American. He had the right to marry the kind of girl he wanted, and that she was living in America and she could not make a slave out of his wife. The son was standing there looking, and his mother broke into Greek. It horrified him because he didn’t know his mother knew that kind of language."
1534,1,Strategic Orientation & Ordeal (전략적 오리엔테이션 및 오딜),"A young Greek doctor had been married, I think, three times. He married an American girl each time. He came from a matriarchal part of Greece. His mother told him each time he got married, “After you’ve been with that girl for a few months, I’ll get you a divorce, then you’ll get engaged to another girl.” He told me about it. I listened to both of them. I listened to his mother. I let his mother tell me what a good bridegroom should do. He should go on the honeymoon with his mother and leave his bride at home. And his bride should be his mother’s slave. I led her out on a limb and then told her, her son was an American. He had the right to marry the kind of girl he wanted, and that she was living in America and she could not make a slave out of his wife. The son was standing there looking, and his mother broke into Greek. It horrified him because he didn’t know his mother knew that kind of language."
1534,1,Strategic Orientation & Ordeal (전략적 오리엔테이션 및 오딜),"A young Greek doctor had been married, I think, three times. He married an American girl each time. He came from a matriarchal part of Greece. His mother told him each time he got married, “After you’ve been with that girl for a few months, I’ll get you a divorce, then you’ll get engaged to another girl.” He told me about it. I listened to both of them. I listened to his mother. I let his mother tell me what a good bridegroom should do. He should go on the honeymoon with his mother and leave his bride at home. And his bride should be his mother’s slave. I led her out on a limb and then told her, her son was an American. He had the right to marry the kind of girl he wanted, and that she was living in America and she could not make a slave out of his wife. The son was standing there looking, and his mother broke into Greek. It horrified him because he didn’t know his mother knew that kind of language."
1534,1,Strategic Orientation & Ordeal (전략적 오리엔테이션 및 오딜),"A young Greek doctor had been married, I think, three times. He married an American girl each time. He came from a matriarchal part of Greece. His mother told him each time he got married, “After you’ve been with that girl for a few months, I’ll get you a divorce, then you’ll get engaged to another girl.” He told me about it. I listened to both of them. I listened to his mother. I let his mother tell me what a good bridegroom should do. He should go on the honeymoon with his mother and leave his bride at home. And his bride should be his mother’s slave. I led her out on a limb and then told her, her son was an American. He had the right to marry the kind of girl he wanted, and that she was living in America and she could not make a slave out of his wife. The son was standing there looking, and his mother broke into Greek. It horrified him because he didn’t know his mother knew that kind of language."
1534,1,Strategic Orientation & Ordeal (전략적 오리엔테이션 및 오딜),"A young Greek doctor had been married, I think, three times. He married an American girl each time. He came from a matriarchal part of Greece. His mother told him each time he got married, “After you’ve been with that girl for a few months, I’ll get you a divorce, then you’ll get engaged to another girl.” He told me about it. I listened to both of them. I listened to his mother. I let his mother tell me what a good bridegroom should do. He should go on the honeymoon with his mother and leave his bride at home. And his bride should be his mother’s slave. I led her out on a limb and then told her, her son was an American. He had the right to marry the kind of girl he wanted, and that she was living in America and she could not make a slave out of his wife. The son was standing there looking, and his mother broke into Greek. It horrified him because he didn’t know his mother knew that kind of language."
1534,1,Strategic Orientation & Ordeal (전략적 오리엔테이션 및 오딜),"A young Greek doctor had been married, I think, three times. He married an American girl each time. He came from a matriarchal part of Greece. His mother told him each time he got married, “After you’ve been with that girl for a few months, I’ll get you a divorce, then you’ll get engaged to another girl.” He told me about it. I listened to both of them. I listened to his mother. I let his mother tell me what a good bridegroom should do. He should go on the honeymoon with his mother and leave his bride at home. And his bride should be his mother’s slave. I led her out on a limb and then told her, her son was an American. He had the right to marry the kind of girl he wanted, and that she was living in America and she could not make a slave out of his wife. The son was standing there looking, and his mother broke into Greek. It horrified him because he didn’t know his mother knew that kind of language."
1534,1,Strategic Orientation & Ordeal (전략적 오리엔테이션 및 오딜),"A young Greek doctor had been married, I think, three times. He married an American girl each time. He came from a matriarchal part of Greece. His mother told him each time he got married, “After you’ve been with that girl for a few months, I’ll get you a divorce, then you’ll get engaged to another girl.” He told me about it. I listened to both of them. I listened to his mother. I let his mother tell me what a good bridegroom should do. He should go on the honeymoon with his mother and leave his bride at home. And his bride should be his mother’s slave. I led her out on a limb and then told her, her son was an American. He had the right to marry the kind of girl he wanted, and that she was living in America and she could not make a slave out of his wife. The son was standing there looking, and his mother broke into Greek. It horrified him because he didn’t know his mother knew that kind of language."
1534,1,Strategic Orientation & Ordeal (전략적 오리엔테이션 및 오딜),"A young Greek doctor had been married, I think, three times. He married an American girl each time. He came from a matriarchal part of Greece. His mother told him each time he got married, “After you’ve been with that girl for a few months, I’ll get you a divorce, then you’ll get engaged to another girl.” He told me about it. I listened to both of them. I listened to his mother. I let his mother tell me what a good bridegroom should do. He should go on the honeymoon with his mother and leave his bride at home. And his bride should be his mother’s slave. I led her out on a limb and then told her, her son was an American. He had the right to marry the kind of girl he wanted, and that she was living in America and she could not make a slave out of his wife. The son was standing there looking, and his mother broke into Greek. It horrified him because he didn’t know his mother knew that kind of language."
1534,1,Strategic Orientation & Ordeal (전략적 오리엔테이션 및 오딜),"A young Greek doctor had been married, I think, three times. He married an American girl each time. He came from a matriarchal part of Greece. His mother told him each time he got married, “After you’ve been with that girl for a few months, I’ll get you a divorce, then you’ll get engaged to another girl.” He told me about it. I listened to both of them. I listened to his mother. I let his mother tell me what a good bridegroom should do. He should go on the honeymoon with his mother and leave his bride at home. And his bride should be his mother’s slave. I led her out on a limb and then told her, her son was an American. He had the right to marry the kind of girl he wanted, and that she was living in America and she could not make a slave out of his wife. The son was standing there looking, and his mother broke into Greek. It horrified him because he didn’t know his mother knew that kind of language."
1534,1,Strategic Orientation & Ordeal (전략적 오리엔테이션 및 오딜),"A young Greek doctor had been married, I think, three times. He married an American girl each time. He came from a matriarchal part of Greece. His mother told him each time he got married, “After you’ve been with that girl for a few months, I’ll get you a divorce, then you’ll get engaged to another girl.” He told me about it. I listened to both of them. I listened to his mother. I let his mother tell me what a good bridegroom should do. He should go on the honeymoon with his mother and leave his bride at home. And his bride should be his mother’s slave. I led her out on a limb and then told her, her son was an American. He had the right to marry the kind of girl he wanted, and that she was living in America and she could not make a slave out of his wife. The son was standing there looking, and his mother broke into Greek. It horrified him because he didn’t know his mother knew that kind of language."
1534,1,Strategic Orientation & Ordeal (전략적 오리엔테이션 및 오딜),"A young Greek doctor had been married, I think, three times. He married an American girl each time. He came from a matriarchal part of Greece. His mother told him each time he got married, “After you’ve been with that girl for a few months, I’ll get you a divorce, then you’ll get engaged to another girl.” He told me about it. I listened to both of them. I listened to his mother. I let his mother tell me what a good bridegroom should do. He should go on the honeymoon with his mother and leave his bride at home. And his bride should be his mother’s slave. I led her out on a limb and then told her, her son was an American. He had the right to marry the kind of girl he wanted, and that she was living in America and she could not make a slave out of his wife. The son was standing there looking, and his mother broke into Greek. It horrified him because he didn’t know his mother knew that kind of language."
1534,1,Strategic Orientation & Ordeal (전략적 오리엔테이션 및 오딜),"A young Greek doctor had been married, I think, three times. He married an American girl each time. He came from a matriarchal part of Greece. His mother told him each time he got married, “After you’ve been with that girl for a few months, I’ll get you a divorce, then you’ll get engaged to another girl.” He told me about it. I listened to both of them. I listened to his mother. I let his mother tell me what a good bridegroom should do. He should go on the honeymoon with his mother and leave his bride at home. And his bride should be his mother’s slave. I led her out on a limb and then told her, her son was an American. He had the right to marry the kind of girl he wanted, and that she was living in America and she could not make a slave out of his wife. The son was standing there looking, and his mother broke into Greek. It horrified him because he didn’t know his mother knew that kind of language."
1535,7,Observational Acuity (관찰력 및 통찰),There was another girl I knew who came from a patriarchal area in Spain where the bridegroom stays home and the girl goes on the honeymoon with her father.
1535,7,Observational Acuity (관찰력 및 통찰),There was another girl I knew who came from a patriarchal area in Spain where the bridegroom stays home and the girl goes on the honeymoon with her father.
1535,7,Observational Acuity (관찰력 및 통찰),There was another girl I knew who came from a patriarchal area in Spain where the bridegroom stays home and the girl goes on the honeymoon with her father.
1535,7,Observational Acuity (관찰력 및 통찰),There was another girl I knew who came from a patriarchal area in Spain where the bridegroom stays home and the girl goes on the honeymoon with her father.
1535,7,Observational Acuity (관찰력 및 통찰),There was another girl I knew who came from a patriarchal area in Spain where the bridegroom stays home and the girl goes on the honeymoon with her father.
1536,3,Induction & Reframing (유도 및 재구조화),"She was much more accessible. I went to visit them after they got married. I was introduced to the girl’s father. He said, ""So you’re the man who told my daughter to go on the honeymoon with her husband, who tells me I have no rights at all."" I said, ""That’s right."""
1536,3,Induction & Reframing (유도 및 재구조화),"She was much more accessible. I went to visit them after they got married. I was introduced to the girl’s father. He said, ""So you’re the man who told my daughter to go on the honeymoon with her husband, who tells me I have no rights at all."" I said, ""That’s right."""
1536,3,Induction & Reframing (유도 및 재구조화),"She was much more accessible. I went to visit them after they got married. I was introduced to the girl’s father. He said, ""So you’re the man who told my daughter to go on the honeymoon with her husband, who tells me I have no rights at all."" I said, ""That’s right."""
1536,3,Induction & Reframing (유도 및 재구조화),"She was much more accessible. I went to visit them after they got married. I was introduced to the girl’s father. He said, ""So you’re the man who told my daughter to go on the honeymoon with her husband, who tells me I have no rights at all."" I said, ""That’s right."""
1536,3,Induction & Reframing (유도 및 재구조화),"She was much more accessible. I went to visit them after they got married. I was introduced to the girl’s father. He said, ""So you’re the man who told my daughter to go on the honeymoon with her husband, who tells me I have no rights at all."" I said, ""That’s right."""
1536,3,Induction & Reframing (유도 및 재구조화),"She was much more accessible. I went to visit them after they got married. I was introduced to the girl’s father. He said, ""So you’re the man who told my daughter to go on the honeymoon with her husband, who tells me I have no rights at all."" I said, ""That’s right."""
1536,3,Induction & Reframing (유도 및 재구조화),"She was much more accessible. I went to visit them after they got married. I was introduced to the girl’s father. He said, ""So you’re the man who told my daughter to go on the honeymoon with her husband, who tells me I have no rights at all."" I said, ""That’s right."""
1536,3,Induction & Reframing (유도 및 재구조화),"She was much more accessible. I went to visit them after they got married. I was introduced to the girl’s father. He said, ""So you’re the man who told my daughter to go on the honeymoon with her husband, who tells me I have no rights at all."" I said, ""That’s right."""
1536,3,Induction & Reframing (유도 및 재구조화),"She was much more accessible. I went to visit them after they got married. I was introduced to the girl’s father. He said, ""So you’re the man who told my daughter to go on the honeymoon with her husband, who tells me I have no rights at all."" I said, ""That’s right."""
1536,3,Induction & Reframing (유도 및 재구조화),"She was much more accessible. I went to visit them after they got married. I was introduced to the girl’s father. He said, ""So you’re the man who told my daughter to go on the honeymoon with her husband, who tells me I have no rights at all."" I said, ""That’s right."""
